,tipos,Fullpath,dimensiones
7066,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4426.jpg,100x100
7067,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4427.jpg,100x100
7068,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4428.jpg,100x100
7069,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4429.jpg,100x100
7070,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4430.jpg,100x100
7071,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4431.jpg,100x100
7072,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4432.jpg,100x100
7073,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4433.jpg,100x100
7074,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4434.jpg,100x100
7075,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4435.jpg,100x100
7076,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4436.jpg,100x100
7077,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4437.jpg,100x100
7078,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4438.jpg,100x100
7079,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4439.jpg,100x100
7080,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4440.jpg,100x100
7081,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4441.jpg,100x100
7082,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4442.jpg,100x100
7083,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4443.jpg,100x100
7084,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4444.jpg,100x100
7085,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4445.jpg,100x100
7086,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4446.jpg,100x100
7087,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4447.jpg,100x100
7088,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4448.jpg,100x100
7089,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4449.jpg,100x100
7090,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4450.jpg,100x100
7091,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4451.jpg,100x100
7092,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4452.jpg,100x100
7093,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4453.jpg,100x100
7094,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4454.jpg,100x100
7095,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4455.jpg,100x100
7096,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4456.jpg,100x100
7097,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4457.jpg,100x100
7098,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4458.jpg,100x100
7099,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4459.jpg,100x100
7100,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4460.jpg,100x100
7101,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4461.jpg,100x100
7102,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4462.jpg,100x100
7103,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4463.jpg,100x100
7104,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4464.jpg,100x100
7105,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4465.jpg,100x100
7106,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4466.jpg,100x100
7107,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4467.jpg,100x100
7108,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4468.jpg,100x100
7109,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4469.jpg,100x100
7110,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4470.jpg,100x100
7111,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4471.jpg,100x100
7112,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4472.jpg,100x100
7113,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4473.jpg,100x100
7114,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4474.jpg,100x100
7115,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4475.jpg,100x100
7116,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4476.jpg,100x100
7117,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4477.jpg,100x100
7118,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4478.jpg,100x100
7119,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4479.jpg,100x100
7120,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4480.jpg,100x100
7121,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4481.jpg,100x100
7122,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4482.jpg,100x100
7123,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4483.jpg,100x100
7124,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4484.jpg,100x100
7125,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4485.jpg,100x100
7126,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4486.jpg,100x100
7127,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4487.jpg,100x100
7128,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4488.jpg,100x100
7129,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4489.jpg,100x100
7130,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4490.jpg,100x100
7131,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4491.jpg,100x100
7132,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4492.jpg,100x100
7133,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4493.jpg,100x100
7134,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4494.jpg,100x100
7135,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4495.jpg,100x100
7136,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4496.jpg,100x100
7137,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4497.jpg,100x100
7138,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4498.jpg,100x100
7139,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4499.jpg,100x100
7140,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4500.jpg,100x100
7141,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4501.jpg,100x100
7142,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4502.jpg,100x100
7143,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4503.jpg,100x100
7144,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4504.jpg,100x100
7145,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4505.jpg,100x100
7146,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4506.jpg,100x100
7147,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4507.jpg,100x100
7148,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4508.jpg,100x100
7149,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4509.jpg,100x100
7150,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4510.jpg,100x100
7151,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4511.jpg,100x100
7152,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4512.jpg,100x100
7153,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4513.jpg,100x100
7154,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4514.jpg,100x100
7155,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4515.jpg,100x100
7156,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4516.jpg,100x100
7157,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4517.jpg,100x100
7158,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4518.jpg,100x100
7159,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4519.jpg,100x100
7160,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4520.jpg,100x100
7161,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4521.jpg,100x100
7162,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4522.jpg,100x100
7163,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4523.jpg,100x100
7164,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4524.jpg,100x100
7165,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4525.jpg,100x100
7166,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4526.jpg,100x100
7167,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4527.jpg,100x100
7168,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4528.jpg,100x100
7169,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4529.jpg,100x100
7170,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4530.jpg,100x100
7171,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4531.jpg,100x100
7172,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4532.jpg,100x100
7173,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4533.jpg,100x100
7174,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4534.jpg,100x100
7175,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4535.jpg,100x100
7176,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4536.jpg,100x100
7177,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4537.jpg,100x100
7178,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4538.jpg,100x100
7179,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4539.jpg,100x100
7180,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4540.jpg,100x100
7181,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4541.jpg,100x100
7182,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4542.jpg,100x100
7183,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4543.jpg,100x100
7184,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4544.jpg,100x100
7185,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4545.jpg,100x100
7186,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4546.jpg,100x100
7187,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4547.jpg,100x100
7188,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4548.jpg,100x100
7189,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4549.jpg,100x100
7190,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4550.jpg,100x100
7191,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4551.jpg,100x100
7192,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4552.jpg,100x100
7193,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4553.jpg,100x100
7194,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4554.jpg,100x100
7195,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_4555.jpg,100x100
7196,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7743.jpg,100x100
7197,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7744.jpg,100x100
7198,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7745.jpg,100x100
7199,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7746.jpg,100x100
7200,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7747.jpg,100x100
7201,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7748.jpg,100x100
7202,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7749.jpg,100x100
7203,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7750.jpg,100x100
7204,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7751.jpg,100x100
7205,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7752.jpg,100x100
7206,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7753.jpg,100x100
7207,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7754.jpg,100x100
7208,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7755.jpg,100x100
7209,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7756.jpg,100x100
7210,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7757.jpg,100x100
7211,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7758.jpg,100x100
7212,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7759.jpg,100x100
7213,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7760.jpg,100x100
7214,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7761.jpg,100x100
7215,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7762.jpg,100x100
7216,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7763.jpg,100x100
7217,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7764.jpg,100x100
7218,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7765.jpg,100x100
7219,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7766.jpg,100x100
7220,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7767.jpg,100x100
7221,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7768.jpg,100x100
7222,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7769.jpg,100x100
7223,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7770.jpg,100x100
7224,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7771.jpg,100x100
7225,3,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Normal_clean_mucosa\5e59c7fdb16c4228_7772.jpg,100x100
