Lesiones,tipos,Fullpath
"[[[3 5 5]
  [5 5 5]
  [5 5 5]
  ...
  [2 4 4]
  [5 5 5]
  [4 4 4]]

 [[6 6 6]
  [4 4 4]
  [4 4 4]
  ...
  [2 4 4]
  [2 4 4]
  [4 4 4]]

 [[5 5 5]
  [5 5 5]
  [4 4 4]
  ...
  [2 4 4]
  [4 4 4]
  [4 4 4]]

 ...

 [[3 3 3]
  [1 3 3]
  [2 3 3]
  ...
  [0 2 2]
  [1 3 3]
  [0 3 1]]

 [[3 3 3]
  [3 3 3]
  [2 3 3]
  ...
  [0 2 2]
  [1 3 3]
  [0 3 1]]

 [[3 3 3]
  [3 3 3]
  [1 3 3]
  ...
  [2 2 2]
  [3 3 3]
  [2 2 2]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c5571b03-4d92-4866-a823-528634d4a9cf.jpg
"[[[4 4 4]
  [4 4 4]
  [4 4 4]
  ...
  [4 4 4]
  [3 3 3]
  [2 3 3]]

 [[2 4 4]
  [3 3 3]
  [3 3 3]
  ...
  [3 3 3]
  [3 4 4]
  [3 3 3]]

 [[2 4 4]
  [3 3 3]
  [4 4 4]
  ...
  [3 3 3]
  [3 3 3]
  [3 3 3]]

 ...

 [[2 3 1]
  [2 2 2]
  [2 2 2]
  ...
  [0 2 2]
  [2 2 2]
  [1 1 1]]

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [0 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [2 2 2]
  ...
  [0 0 0]
  [1 1 1]
  [1 1 1]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c5915729-6393-4728-8d18-79c6f5f00059.jpg
"[[[5 5 5]
  [3 4 4]
  [4 4 4]
  ...
  [2 4 4]
  [3 4 4]
  [4 4 4]]

 [[1 4 2]
  [3 3 3]
  [4 4 3]
  ...
  [3 3 3]
  [1 3 3]
  [1 3 3]]

 [[4 4 4]
  [3 3 3]
  [4 3 2]
  ...
  [4 4 4]
  [4 4 4]
  [2 2 2]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[1 1 1]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [0 0 0]
  [0 0 0]
  [1 1 1]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c636dae1-319d-44e5-b834-62cfefbd0be4.jpg
"[[[4 4 4]
  [4 4 4]
  [4 4 4]
  ...
  [4 4 4]
  [1 3 3]
  [2 4 4]]

 [[1 3 3]
  [4 4 4]
  [2 4 4]
  ...
  [2 4 4]
  [1 3 3]
  [1 3 3]]

 [[1 3 3]
  [1 3 3]
  [0 2 2]
  ...
  [3 4 4]
  [5 4 4]
  [1 3 3]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[1 1 1]
  [1 1 1]
  [0 0 0]
  ...
  [0 1 1]
  [0 0 0]
  [1 1 1]]

 [[0 0 0]
  [1 1 1]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [1 1 1]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c658dd7c-4f52-4ee3-8b22-2519102e8439.jpg
"[[[3 2 2]
  [0 2 2]
  [3 3 1]
  ...
  [3 3 3]
  [2 2 2]
  [2 2 2]]

 [[2 2 2]
  [2 2 2]
  [1 1 1]
  ...
  [1 3 3]
  [0 2 2]
  [0 1 1]]

 [[3 3 3]
  [2 2 2]
  [3 3 3]
  ...
  [2 2 2]
  [2 2 2]
  [0 2 2]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c6d7f0d3-6d44-49c8-a0c0-c0907b9af2f1.jpg
"[[[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [0 2 2]
  [2 2 2]
  [1 3 3]]

 [[0 2 2]
  [0 2 2]
  [2 2 2]
  ...
  [0 2 2]
  [3 4 2]
  [0 2 2]]

 [[3 3 3]
  [3 3 3]
  [2 2 2]
  ...
  [1 3 3]
  [1 3 3]
  [0 2 2]]

 ...

 [[2 2 2]
  [1 2 0]
  [1 2 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c6dc6315-242d-41fe-a0f3-aeae4fd466e1.jpg
"[[[5 5 5]
  [5 5 5]
  [3 4 4]
  ...
  [3 3 3]
  [4 4 4]
  [1 3 3]]

 [[2 4 4]
  [3 3 3]
  [1 3 3]
  ...
  [1 3 3]
  [3 3 3]
  [1 3 3]]

 [[4 4 4]
  [3 3 3]
  [3 3 3]
  ...
  [1 3 3]
  [3 3 3]
  [1 3 3]]

 ...

 [[1 1 1]
  [1 1 1]
  [1 2 0]
  ...
  [0 0 0]
  [0 0 0]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [0 0 0]
  ...
  [0 0 0]
  [1 1 1]
  [0 0 0]]

 [[2 2 2]
  [1 1 1]
  [2 2 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c71e8e33-95a2-448b-bb06-31dbccee8922.jpg
"[[[3 3 3]
  [2 2 2]
  [1 3 3]
  ...
  [2 3 2]
  [2 2 2]
  [2 2 2]]

 [[3 3 3]
  [0 2 2]
  [0 2 2]
  ...
  [0 2 2]
  [0 2 2]
  [2 2 2]]

 [[3 3 3]
  [4 4 4]
  [1 3 3]
  ...
  [0 2 2]
  [2 3 3]
  [2 2 2]]

 ...

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [0 0 0]
  [0 0 0]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [0 0 0]
  [2 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [0 0 0]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c7203d20-f57a-406d-ae02-8a1331a703c1.jpg
"[[[3 3 3]
  [2 3 3]
  [2 3 3]
  ...
  [2 3 3]
  [4 4 4]
  [2 4 4]]

 [[1 3 3]
  [3 3 3]
  [2 2 2]
  ...
  [3 3 3]
  [3 3 3]
  [1 3 3]]

 [[1 3 3]
  [4 4 4]
  [2 2 2]
  ...
  [3 3 3]
  [2 2 2]
  [0 2 2]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [1 1 1]
  [0 0 0]
  ...
  [0 0 0]
  [1 1 1]
  [0 0 0]]

 [[0 0 0]
  [1 1 1]
  [0 0 0]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c7387520-25ed-413e-bb3f-6314eda7c606.jpg
"[[[7 7 7]
  [6 6 6]
  [5 6 6]
  ...
  [3 5 5]
  [4 5 5]
  [2 4 4]]

 [[5 5 5]
  [5 5 5]
  [5 5 4]
  ...
  [2 4 4]
  [5 6 4]
  [1 3 3]]

 [[5 5 5]
  [5 5 5]
  [5 5 4]
  ...
  [3 5 5]
  [5 5 5]
  [3 3 3]]

 ...

 [[3 3 3]
  [2 4 4]
  [3 4 2]
  ...
  [0 2 2]
  [1 3 3]
  [0 2 2]]

 [[1 3 3]
  [3 3 3]
  [5 4 4]
  ...
  [0 1 1]
  [2 3 3]
  [0 2 2]]

 [[2 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [1 2 2]
  [3 3 3]
  [0 1 1]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c77289ba-71ac-4703-a88f-f888d0bdffff.jpg
"[[[4 4 4]
  [4 4 4]
  [3 5 4]
  ...
  [4 4 4]
  [4 4 4]
  [4 4 4]]

 [[1 3 3]
  [3 3 3]
  [2 3 3]
  ...
  [2 3 1]
  [0 3 3]
  [1 3 3]]

 [[1 3 3]
  [1 3 3]
  [2 3 3]
  ...
  [4 4 4]
  [2 4 4]
  [1 3 3]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [1 1 1]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [1 1 1]
  [0 0 0]
  [0 0 0]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c7e11a23-a8b0-4d29-a178-c92e862f39f1.jpg
"[[[6 6 6]
  [6 6 6]
  [6 6 6]
  ...
  [5 6 2]
  [6 6 6]
  [4 4 4]]

 [[4 4 4]
  [6 6 6]
  [5 5 5]
  ...
  [5 6 2]
  [5 5 5]
  [3 3 3]]

 [[4 4 4]
  [6 6 6]
  [5 5 5]
  ...
  [5 6 2]
  [5 5 5]
  [4 4 4]]

 ...

 [[3 3 3]
  [2 2 2]
  [4 4 4]
  ...
  [2 2 2]
  [0 2 2]
  [0 2 2]]

 [[3 3 3]
  [2 2 2]
  [2 2 2]
  ...
  [2 2 2]
  [4 4 4]
  [2 2 2]]

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [2 2 2]
  [4 2 2]
  [4 2 2]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c801eb98-6af7-4a43-b23c-0351cffaca3b_00000096.jpg
"[[[6 6 6]
  [6 6 6]
  [7 7 7]
  ...
  [6 7 3]
  [6 6 6]
  [5 5 5]]

 [[6 6 6]
  [6 6 6]
  [6 6 6]
  ...
  [5 6 2]
  [6 6 6]
  [4 4 4]]

 [[6 6 6]
  [6 6 6]
  [6 6 6]
  ...
  [5 6 2]
  [6 6 6]
  [5 5 5]]

 ...

 [[3 3 3]
  [2 2 2]
  [4 4 4]
  ...
  [3 3 3]
  [0 2 2]
  [0 2 2]]

 [[3 3 3]
  [2 2 2]
  [2 2 2]
  ...
  [3 3 3]
  [4 4 4]
  [2 2 2]]

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [2 2 2]
  [4 2 2]
  [4 2 2]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c801eb98-6af7-4a43-b23c-0351cffaca3b_00000101.jpg
"[[[7 7 7]
  [7 7 7]
  [7 8 6]
  ...
  [4 6 6]
  [5 7 7]
  [4 6 6]]

 [[6 6 6]
  [6 6 6]
  [6 6 6]
  ...
  [4 6 6]
  [2 7 6]
  [1 6 5]]

 [[6 6 6]
  [6 6 6]
  [6 5 7]
  ...
  [4 6 6]
  [6 6 6]
  [5 5 5]]

 ...

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [4 4 4]
  [3 3 3]
  [3 3 3]]

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [2 2 2]
  [3 3 3]
  [3 3 3]]

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [3 3 3]
  [4 4 4]
  [1 1 1]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c801eb98-6af7-4a43-b23c-0351cffaca3b_00000181.jpg
"[[[7 7 7]
  [7 7 7]
  [7 8 6]
  ...
  [4 6 6]
  [5 7 7]
  [4 6 6]]

 [[6 6 6]
  [6 6 6]
  [6 6 6]
  ...
  [4 6 6]
  [2 7 6]
  [1 6 5]]

 [[6 6 6]
  [6 6 6]
  [6 5 7]
  ...
  [4 6 6]
  [6 6 6]
  [5 5 5]]

 ...

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [4 4 4]
  [3 3 3]
  [3 3 3]]

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [2 2 2]
  [3 3 3]
  [3 3 3]]

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [2 2 2]
  [4 4 4]
  [1 1 1]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c801eb98-6af7-4a43-b23c-0351cffaca3b_00000193.jpg
"[[[7 7 7]
  [7 7 7]
  [7 8 6]
  ...
  [5 7 7]
  [5 7 7]
  [4 6 6]]

 [[6 6 6]
  [7 7 7]
  [7 7 7]
  ...
  [4 6 6]
  [2 7 6]
  [1 6 5]]

 [[6 6 6]
  [7 7 7]
  [7 6 8]
  ...
  [4 6 6]
  [6 6 6]
  [5 5 5]]

 ...

 [[3 3 3]
  [5 5 5]
  [5 5 5]
  ...
  [4 4 4]
  [3 3 3]
  [3 3 3]]

 [[3 3 3]
  [5 5 5]
  [5 5 5]
  ...
  [2 2 2]
  [3 3 3]
  [3 3 3]]

 [[3 3 3]
  [5 5 5]
  [5 5 5]
  ...
  [3 3 3]
  [4 4 4]
  [2 2 2]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c801eb98-6af7-4a43-b23c-0351cffaca3b_00000225.jpg
"[[[7 7 7]
  [7 7 7]
  [7 8 6]
  ...
  [5 7 7]
  [5 8 6]
  [4 7 5]]

 [[6 6 6]
  [8 8 8]
  [7 7 7]
  ...
  [4 6 6]
  [2 7 5]
  [1 6 4]]

 [[6 6 6]
  [6 6 6]
  [7 6 8]
  ...
  [4 6 6]
  [6 7 5]
  [5 6 4]]

 ...

 [[3 3 3]
  [5 5 5]
  [5 5 5]
  ...
  [5 5 5]
  [5 5 5]
  [3 3 3]]

 [[3 3 3]
  [5 5 5]
  [5 5 5]
  ...
  [4 4 4]
  [5 5 5]
  [3 3 3]]

 [[3 3 3]
  [5 5 5]
  [5 5 5]
  ...
  [3 3 3]
  [5 5 5]
  [3 3 3]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c801eb98-6af7-4a43-b23c-0351cffaca3b_00000237.jpg
"[[[6 6 6]
  [7 7 7]
  [7 7 7]
  ...
  [4 7 5]
  [7 7 7]
  [5 5 5]]

 [[6 6 6]
  [6 6 6]
  [6 6 6]
  ...
  [4 7 5]
  [6 6 6]
  [5 5 5]]

 [[6 6 6]
  [6 6 6]
  [6 6 6]
  ...
  [4 7 5]
  [6 6 6]
  [5 5 5]]

 ...

 [[3 3 3]
  [5 5 5]
  [5 5 5]
  ...
  [3 4 2]
  [3 4 2]
  [2 3 1]]

 [[3 3 3]
  [5 5 5]
  [5 5 5]
  ...
  [3 4 2]
  [3 4 2]
  [2 3 1]]

 [[3 3 3]
  [5 5 5]
  [5 5 5]
  ...
  [5 6 4]
  [3 4 2]
  [2 3 1]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c801eb98-6af7-4a43-b23c-0351cffaca3b_00000309.jpg
"[[[5 5 5]
  [6 6 6]
  [6 6 6]
  ...
  [5 6 4]
  [3 5 6]
  [3 5 6]]

 [[6 6 6]
  [7 7 7]
  [6 6 6]
  ...
  [5 6 4]
  [5 5 5]
  [5 5 5]]

 [[4 4 4]
  [5 5 5]
  [6 6 6]
  ...
  [5 6 4]
  [7 5 4]
  [7 5 4]]

 ...

 [[2 2 2]
  [2 2 2]
  [3 3 3]
  ...
  [2 3 1]
  [2 2 2]
  [1 1 1]]

 [[2 2 2]
  [2 2 2]
  [1 1 1]
  ...
  [2 3 1]
  [2 2 2]
  [1 1 1]]

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [2 3 1]
  [2 2 2]
  [1 1 1]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c801eb98-6af7-4a43-b23c-0351cffaca3b_00000423.jpg
"[[[6 6 6]
  [7 7 7]
  [7 7 7]
  ...
  [6 7 5]
  [4 6 7]
  [3 5 6]]

 [[6 6 6]
  [6 6 6]
  [6 6 6]
  ...
  [6 7 5]
  [6 6 6]
  [5 5 5]]

 [[6 6 6]
  [6 6 6]
  [6 6 6]
  ...
  [6 7 5]
  [8 6 5]
  [7 5 4]]

 ...

 [[3 3 3]
  [3 3 3]
  [5 5 5]
  ...
  [4 5 3]
  [5 6 4]
  [2 3 1]]

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [3 4 2]
  [3 4 2]
  [2 3 1]]

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [3 4 2]
  [3 4 2]
  [2 3 1]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c801eb98-6af7-4a43-b23c-0351cffaca3b_00000465.jpg
"[[[4 4 4]
  [4 4 4]
  [4 4 4]
  ...
  [3 3 3]
  [3 3 3]
  [3 3 3]]

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [1 3 3]
  [3 3 3]
  [3 3 3]]

 [[3 3 3]
  [4 4 4]
  [4 4 4]
  ...
  [3 3 3]
  [4 4 4]
  [4 4 4]]

 ...

 [[1 1 1]
  [1 1 1]
  [2 2 1]
  ...
  [0 0 0]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [2 2 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [2 2 2]
  ...
  [1 1 1]
  [2 2 2]
  [1 1 1]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c8295d72-bc73-4c07-9ccc-ca5adf321713.jpg
"[[[5 5 5]
  [6 6 6]
  [5 6 6]
  ...
  [3 5 5]
  [5 5 5]
  [3 4 4]]

 [[3 5 5]
  [6 6 6]
  [3 5 5]
  ...
  [3 5 5]
  [4 4 4]
  [4 5 3]]

 [[5 5 5]
  [5 5 5]
  [5 5 5]
  ...
  [3 4 3]
  [6 5 5]
  [4 5 5]]

 ...

 [[3 3 3]
  [3 3 3]
  [2 2 2]
  ...
  [1 1 1]
  [1 3 3]
  [1 3 3]]

 [[3 4 4]
  [2 4 4]
  [4 4 4]
  ...
  [2 2 2]
  [3 3 3]
  [2 2 2]]

 [[2 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [1 3 3]
  [3 3 3]
  [3 3 3]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c848d65e-886f-48d0-bcb0-7a6c33080839.jpg
"[[[5 5 5]
  [5 5 5]
  [6 6 6]
  ...
  [4 5 5]
  [3 5 5]
  [2 4 4]]

 [[3 5 5]
  [2 4 4]
  [4 4 4]
  ...
  [3 5 5]
  [4 4 4]
  [4 4 4]]

 [[2 4 4]
  [2 4 4]
  [4 4 4]
  ...
  [5 5 5]
  [5 5 5]
  [5 5 5]]

 ...

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [0 2 2]
  [2 2 2]
  [0 2 2]]

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [3 3 3]
  [2 2 2]
  [0 2 2]]

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [2 2 2]
  [2 2 2]
  [1 1 1]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\c8546c4f-3fe5-4274-b5c8-5f40993d50a8.jpg
"[[[2 2 2]
  [1 3 3]
  [1 3 2]
  ...
  [1 2 2]
  [1 1 1]
  [0 1 1]]

 [[1 2 0]
  [0 2 2]
  [0 1 1]
  ...
  [2 3 1]
  [2 2 2]
  [0 1 1]]

 [[0 2 2]
  [2 2 2]
  [1 2 2]
  ...
  [0 1 1]
  [2 2 2]
  [0 2 2]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\cad28692-8195-4e02-9a64-eda99dd9351c.jpg
"[[[1 3 3]
  [1 3 3]
  [3 3 3]
  ...
  [3 3 3]
  [2 3 3]
  [3 3 3]]

 [[2 2 2]
  [0 3 2]
  [0 2 2]
  ...
  [2 2 2]
  [2 2 2]
  [1 3 3]]

 [[3 3 3]
  [0 1 1]
  [0 2 2]
  ...
  [1 2 2]
  [2 2 2]
  [1 3 3]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\cb4e017d-a25f-4575-89ce-6459e6810e10.jpg
"[[[5 5 5]
  [5 5 5]
  [5 5 5]
  ...
  [5 5 5]
  [5 5 5]
  [4 4 4]]

 [[5 5 5]
  [4 4 4]
  [2 4 4]
  ...
  [5 6 4]
  [5 5 5]
  [3 3 3]]

 [[4 4 4]
  [4 4 4]
  [4 4 4]
  ...
  [4 4 4]
  [5 5 5]
  [3 3 3]]

 ...

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [2 2 2]
  [3 3 3]
  [2 3 1]]

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [2 3 1]
  [3 3 3]
  [3 3 3]]

 [[2 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [2 1 1]
  [3 3 3]
  [2 2 2]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\cb703b8b-8166-4741-b0de-6dc406ae3523.jpg
"[[[2 4 4]
  [4 4 4]
  [2 4 4]
  ...
  [4 4 4]
  [2 3 3]
  [3 3 3]]

 [[2 2 2]
  [3 4 2]
  [2 4 2]
  ...
  [3 3 3]
  [3 3 3]
  [1 3 3]]

 [[3 3 3]
  [3 3 3]
  [2 2 2]
  ...
  [3 3 3]
  [2 2 2]
  [3 4 2]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [1 1 1]
  [0 0 0]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\cc02190c-7fe9-426a-af45-404fdfa11363.jpg
"[[[3 3 3]
  [4 4 4]
  [3 4 4]
  ...
  [3 3 3]
  [4 4 4]
  [3 3 3]]

 [[2 4 4]
  [5 3 2]
  [4 4 4]
  ...
  [3 3 3]
  [5 5 5]
  [3 3 3]]

 [[3 3 3]
  [1 3 3]
  [4 4 4]
  ...
  [1 3 3]
  [4 4 4]
  [3 3 3]]

 ...

 [[0 2 2]
  [2 2 2]
  [0 2 2]
  ...
  [0 1 1]
  [2 2 2]
  [1 1 1]]

 [[2 2 2]
  [1 1 1]
  [2 2 2]
  ...
  [0 0 0]
  [2 2 2]
  [1 1 1]]

 [[2 2 2]
  [1 2 2]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [0 0 0]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\cd014e68-3711-465b-9688-777fd18a541f.jpg
"[[[0 2 2]
  [2 3 2]
  [3 3 3]
  ...
  [3 3 3]
  [1 3 3]
  [1 1 1]]

 [[3 3 3]
  [0 2 2]
  [2 2 1]
  ...
  [3 3 3]
  [4 3 3]
  [2 2 2]]

 [[3 3 3]
  [3 3 3]
  [3 4 3]
  ...
  [4 4 3]
  [3 3 3]
  [2 2 2]]

 ...

 [[2 3 1]
  [0 2 2]
  [0 2 1]
  ...
  [1 2 2]
  [2 2 1]
  [0 1 1]]

 [[2 2 2]
  [2 2 2]
  [0 2 1]
  ...
  [1 2 2]
  [2 2 2]
  [3 1 1]]

 [[2 2 2]
  [2 2 2]
  [1 1 1]
  ...
  [1 2 2]
  [1 1 1]
  [1 1 1]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\cd18d5a4-8adb-44cb-9810-0ffd3a384010.jpg
"[[[2 4 4]
  [4 4 4]
  [4 4 4]
  ...
  [3 3 3]
  [4 4 4]
  [3 3 3]]

 [[1 3 3]
  [4 4 4]
  [4 5 3]
  ...
  [1 3 3]
  [4 4 4]
  [2 3 3]]

 [[4 4 4]
  [4 4 4]
  [4 4 4]
  ...
  [1 3 3]
  [4 4 4]
  [1 3 3]]

 ...

 [[0 0 0]
  [1 1 1]
  [1 1 1]
  ...
  [0 0 0]
  [1 1 1]
  [0 0 0]]

 [[1 1 1]
  [1 1 1]
  [0 1 1]
  ...
  [0 0 0]
  [1 1 1]
  [0 0 0]]

 [[0 0 0]
  [1 1 1]
  [1 1 1]
  ...
  [0 0 0]
  [1 1 1]
  [0 0 0]]]",Ulcer,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Ulcer\cd1e4ade-2f94-45a9-be6b-7fef4308182a.jpg
