tipos,Fullpath,dimensiones
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\64440803f87b4843_21822.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\64440803f87b4843_21823.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\64440803f87b4843_21824.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\64440803f87b4843_21825.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\64440803f87b4843_21826.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\64440803f87b4843_21827.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\64440803f87b4843_21832.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\64440803f87b4843_21833.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\64440803f87b4843_21840.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\64440803f87b4843_21879.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\64440803f87b4843_21880.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\64440803f87b4843_21884.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\64440803f87b4843_21885.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10419.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10420.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10421.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10422.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10423.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10424.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10425.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10426.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10427.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10428.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10429.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10430.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10431.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10432.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10433.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10434.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10435.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10436.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10437.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10438.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10439.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10440.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10441.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10442.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10443.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10444.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10445.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10446.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10447.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10448.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10456.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10457.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10458.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10459.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10460.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10461.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10462.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10463.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10464.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10465.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10466.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10467.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10468.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10469.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10470.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10471.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10472.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10473.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10474.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10475.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10476.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10477.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10478.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10479.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10480.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10481.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10482.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10483.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10484.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10485.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10486.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10487.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10568.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10569.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10570.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10571.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10572.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_10573.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22815.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22816.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22835.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22836.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22839.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22840.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22841.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22842.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22843.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22844.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22845.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22846.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22847.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22848.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22849.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22850.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22851.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22852.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22853.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22854.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22855.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22856.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22857.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22858.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22859.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_22860.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27057.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27058.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27153.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27216.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27217.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27218.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27219.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27220.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27221.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27222.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27223.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27224.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27225.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27237.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27238.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27239.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27261.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27262.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27263.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27264.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27265.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27266.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27267.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27268.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27269.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27270.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27271.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27272.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27273.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27274.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27275.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27276.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27277.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27278.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27279.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27280.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27281.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27285.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27286.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27287.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27288.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27289.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27290.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27293.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27294.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27296.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27297.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27431.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27432.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27433.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27434.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27435.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27436.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27448.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27449.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27450.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27451.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27473.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27474.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27475.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27476.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27477.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27478.jpg,100x100
4,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Lymphangiectasia\7ad22d50ebaf4596_27479.jpg,100x100
